FECHA (YYMMDD);HORA (HHMM);;
040201;1500;4,89275;
040201;1600;4,84898;
040201;1700;4,75336;
040201;1800;4,05175;
040201;1900;3,51461;
040201;2000;3,06224;
040201;2100;3,50226;
040201;2200;2,62536;
040201;2300;1,96452;
040202;0000;1,46809;
040202;0100;2,04472;
040202;0200;2,21387;
040202;0300;1,89536;
040202;0400;1,99251;
040202;0500;2,11816;
040202;0600;1,42195;
040202;0700;1,68357;
040202;0800;2,06592;
040202;0900;1,79497;
040202;1000;2,5013;
040202;1100;2,8418;
040202;1200;3,57467;
040202;1300;4,18767;
040202;1400;5,02773;
040202;1500;5,61749;
040202;1600;5,81332;
040202;1700;4,79533;
040202;1800;3,97944;
040202;1900;3,38639;
040202;2000;3,06014;
040202;2100;3,0518;
040202;2200;2,9207;
040202;2300;1,85683;
040203;0000;0,806309;
040203;0100;0,859027;
040203;0200;0,658273;
040203;0300;0,656983;
040203;0400;0,392608;
040203;0500;0,439858;
040203;0600;0,377822;
040203;0700;0,358155;
040203;0800;0,175752;
040203;0900;0,48311;
040203;1000;1,59078;
040203;1100;3,41054;
040203;1200;3,94365;
040203;1300;4,22958;
040203;1400;4,79195;
040203;1500;5,4707;
040203;1600;5,24689;
040203;1700;4,67212;
040203;1800;5,12595;
040203;1900;3,03216;
040203;2000;3,15054;
040203;2100;3,60107;
040203;2200;2,33464;
040203;2300;0,840711;
040204;0000;0,46884;
040204;0100;1,40197;
040204;0200;1,05761;
040204;0300;0,431814;
040204;0400;0,192238;
040204;0500;0,171999;
040204;0600;1,04091;
040204;0700;0,586309;
040204;0800;1,07178;
040204;0900;1,20938;
040204;1000;1,55314;
040204;1100;2,86134;
040204;1200;4,09528;
040204;1300;4,41022;
040204;1400;4,07162;
040204;1500;4,06614;
040204;1600;4,10986;
040204;1700;4,4613;
040204;1800;4,12884;
040204;1900;2,88683;
040204;2000;2,67761;
040204;2100;3,12377;
040204;2200;1,83943;
040204;2300;0,53177;
040205;0000;0,0788988;
040205;0100;0,413123;
040205;0200;0,302784;
040205;0300;0,208866;
040205;0400;0,248966;
040205;0500;0,475992;
040205;0600;0,448792;
040205;0700;0,302237;
040205;0800;0,51862;
040205;0900;0,531276;
040205;1000;1,71604;
040205;1100;2,9355;
040205;1200;4,06924;
040205;1300;4,53249;
040205;1400;4,72181;
040205;1500;5,0892;
040205;1600;5,04147;
040205;1700;5,00513;
040205;1800;4,3183;
040205;1900;3,36494;
040205;2000;3,45809;
040205;2100;2,71226;
040205;2200;2,68565;
040205;2300;2,02211;
040206;0000;0,97508;
040206;0100;0,843405;
040206;0200;1,04975;
040206;0300;0,911942;
040206;0400;1,24715;
040206;0500;1,81879;
040206;0600;2,01624;
040206;0700;1,86843;
040206;0800;3,27014;
040206;0900;3,34822;
040206;1000;4,35281;
040206;1100;4,61401;
040206;1200;4,83504;
040206;1300;5,30402;
040206;1400;5,22475;
040206;1500;5,45084;
040206;1600;5,62804;
040206;1700;5,18468;
040206;1800;5,22308;
040206;1900;3,86775;
040206;2000;2,98795;
040206;2100;2,99948;
040206;2200;3,41675;
040206;2300;1,7599;
040207;0000;1,67072;
040207;0100;1,75984;
040207;0200;2,21915;
040207;0300;2,68938;
040207;0400;2,35736;
040207;0500;1,73914;
040207;0600;0,993299;
040207;0700;1,26407;
040207;0800;2,46598;
040207;0900;3,69135;
040207;1000;3,91246;
040207;1100;4,73866;
040207;1200;5,23846;
040207;1300;5,44385;
040207;1400;5,43359;
040207;1500;4,96519;
040207;1600;4,83508;
040207;1700;4,79269;
040207;1800;4,17471;
040207;1900;3,72749;
040207;2000;2,82751;
040207;2100;3,42356;
040207;2200;3,1787;
040207;2300;2,69246;
040208;0000;2,3153;
040208;0100;2,34343;
040208;0200;1,6568;
040208;0300;2,07145;
040208;0400;1,83959;
040208;0500;1,35577;
040208;0600;1,04889;
040208;0700;1,82522;
040208;0800;2,34329;
040208;0900;2,59108;
040208;1000;3,09552;
040208;1100;3,64003;
040208;1200;3,88348;
040208;1300;4,36823;
040208;1400;4,41608;
040208;1500;4,25359;
040208;1600;4,32532;
040208;1700;4,4296;
040208;1800;3,99228;
040208;1900;3,44106;
040208;2000;3,0646;
040208;2100;2,26709;
040208;2200;2,6211;
040208;2300;1,45272;
040209;0000;0,663384;
040209;0100;0,822332;
040209;0200;0,351361;
040209;0300;1,13989;
040209;0400;0,616014;
040209;0500;0,247138;
040209;0600;0,540332;
040209;0700;0,847526;
040209;0800;0,699131;
040209;0900;0,935285;
040209;1000;1,56658;
040209;1100;2,03163;
040209;1200;3,45456;
040209;1300;3,53545;
040209;1400;3,89904;
040209;1500;4,59636;
040209;1600;4,45383;
040209;1700;4,56744;
040209;1800;3,92949;
040209;1900;2,92898;
040209;2000;2,40108;
040209;2100;1,93747;
040209;2200;0,864244;
040209;2300;0,271288;
040210;0000;0,622787;
040210;0100;0,865018;
040210;0200;0,603004;
040210;0300;0,358647;
040210;0400;0,491771;
040210;0500;0,322949;
040210;0600;0,610641;
040210;0700;0,678093;
040210;0800;1,05469;
040210;0900;2,88701;
040210;1000;3,37733;
040210;1100;4,06351;
040210;1200;4,68735;
040210;1300;4,98479;
040210;1400;5,41682;
040210;1500;5,26236;
040210;1600;5,19691;
040210;1700;4,81329;
040210;1800;4,31827;
040210;1900;3,96541;
040210;2000;3,72512;
040210;2100;3,27026;
040210;2200;2,40784;
040210;2300;2,25619;
040211;0000;2,5397;
040211;0100;2,32433;
040211;0200;2,99545;
040211;0300;2,85825;
040211;0400;1,69926;
040211;0500;1,47632;
040211;0600;2,38787;
040211;0700;1,19335;
040211;0800;3,03127;
040211;0900;3,85555;
040211;1000;3,91822;
040211;1100;2,99554;
040211;1200;4,32998;
040211;1300;4,76907;
040211;1400;5,36845;
040211;1500;5,44131;
040211;1600;5,42313;
040211;1700;5,4567;
040211;1800;4,88682;
040211;1900;3,56408;
040211;2000;2,72166;
040211;2100;2,96207;
040211;2200;1,56058;
040211;2300;1,47444;
040212;0000;1,50368;
040212;0100;1,50234;
040212;0200;1,34164;
040212;0300;1,05948;
040212;0400;0,619163;
040212;0500;0,0471452;
040212;0600;0,728003;
040212;0700;0,620358;
040212;0800;0,97045;
040212;0900;0,795765;
040212;1000;0,141901;
040212;1100;1,45237;
040212;1200;2,84599;
040212;1300;3,97851;
040212;1400;4,50578;
040212;1500;4,98135;
040212;1600;4,34924;
040212;1700;4,37684;
040212;1800;3,53316;
040212;1900;3,64481;
040212;2000;3,45989;
040212;2100;3,3979;
040212;2200;2,75553;
040212;2300;1,47526;
040213;0000;1,47155;
040213;0100;0,790277;
040213;0200;0,693814;
040213;0300;0,857012;
040213;0400;0,204935;
040213;0500;0,669188;
040213;0600;0,099172;
040213;0700;0,341842;
040213;0800;0,462727;
040213;0900;0,793815;
040213;1000;1,09219;
040213;1100;2,27686;
040213;1200;3,77;
040213;1300;4,47089;
040213;1400;4,94814;
040213;1500;5,13461;
040213;1600;5,39455;
040213;1700;4,85593;
040213;1800;3,83964;
040213;1900;3,41638;
040213;2000;3,25159;
040213;2100;3,4281;
040213;2200;2,95538;
040213;2300;1,21259;
040214;0000;1,49353;
040214;0100;1,64491;
040214;0200;0,763206;
040214;0300;0,353364;
040214;0400;0,630857;
040214;0500;0,722201;
040214;0600;0,467349;
040214;0700;0,461037;
040214;0800;0,571754;
040214;0900;1,08659;
040214;1000;1,69167;
040214;1100;3,24374;
040214;1200;3,77773;
040214;1300;4,39639;
040214;1400;5,14487;
040214;1500;5,36314;
040214;1600;5,69971;
040214;1700;4,7084;
040214;1800;4,20654;
040214;1900;3,64722;
040214;2000;3,67374;
040214;2100;3,31572;
040214;2200;2,34451;
040214;2300;1,56341;
040215;0000;1,75954;
040215;0100;1,99479;
040215;0200;0,357931;
040215;0300;0,307912;
040215;0400;0,452453;
040215;0500;0,530743;
040215;0600;0,158479;
040215;0700;0,0787628;
040215;0800;1,28201;
040215;0900;2,37196;
040215;1000;2,99548;
040215;1100;4,50797;
040215;1200;4,71243;
040215;1300;5,18478;
040215;1400;6,20779;
040215;1500;6,02271;
040215;1600;5,86497;
040215;1700;5,46214;
040215;1800;4,93324;
040215;1900;4,73917;
040215;2000;3,33635;
040215;2100;2,86824;
040215;2200;2,80363;
040215;2300;2,86496;
040216;0000;2,64956;
040216;0100;2,39816;
040216;0200;1,53952;
040216;0300;1,6385;
040216;0400;0,767683;
040216;0500;0,4845;
040216;0600;1,22851;
040216;0700;0,720699;
040216;0800;0,396787;
040216;0900;0,778698;
040216;1000;2,64402;
040216;1100;3,06875;
040216;1200;3,384;
040216;1300;3,86083;
040216;1400;4,13041;
040216;1500;3,81087;
040216;1600;3,58318;
040216;1700;3,41687;
040216;1800;3,84054;
040216;1900;2,81373;
040216;2000;1,90942;
040216;2100;2,09362;
040216;2200;1,71224;
040216;2300;2,06758;
040217;0000;;
040217;0100;;
040217;0200;;
040217;0300;;
040217;0400;;
040217;0500;;
040217;0600;;
040217;0700;;
040217;0800;;
040217;0900;;
040217;1000;;
040217;1100;;
040217;1200;;
040217;1300;;
040217;1400;;
040217;1500;;
040217;1600;;
040217;1700;;
040217;1800;;
040217;1900;;
040217;2000;;
040217;2100;;
040217;2200;;
040217;2300;;
040218;0000;;
040218;0100;;
040218;0200;;
040218;0300;;
040218;0400;;
040218;0500;;
040218;0600;;
040218;0700;;
040218;0800;;
040218;0900;;
040218;1000;;
040218;1100;;
040218;1200;;
040218;1300;;
040218;1400;;
040218;1500;;
040218;1600;4,18549;
040218;1700;3,52625;
040218;1800;3,22755;
040218;1900;1,92255;
040218;2000;1,66983;
040218;2100;1,19345;
040218;2200;1,88046;
040218;2300;1,17926;
040219;0000;0,264345;
040219;0100;0,71351;
040219;0200;0,324435;
040219;0300;0,179598;
040219;0400;0,283775;
040219;0500;0,269718;
040219;0600;0,284337;
040219;0700;0,18121;
040219;0800;0,478083;
040219;0900;0,742496;
040219;1000;1,3438;
040219;1100;1,28296;
040219;1200;2,34467;
040219;1300;2,6586;
040219;1400;5,19022;
040219;1500;5,43526;
040219;1600;5,15745;
040219;1700;5,24889;
040219;1800;5,25004;
040219;1900;4,50484;
040219;2000;3,86506;
040219;2100;3,62537;
040219;2200;2,55634;
040219;2300;2,38958;
040220;0000;1,62203;
040220;0100;1,61161;
040220;0200;1,01161;
040220;0300;0,464871;
040220;0400;0,370224;
040220;0500;1,54078;
040220;0600;1,82794;
040220;0700;1,89166;
040220;0800;2,46156;
040220;0900;3,35996;
040220;1000;3,77365;
040220;1100;4,56081;
040220;1200;4,69238;
040220;1300;4,97475;
040220;1400;5,20515;
040220;1500;4,88219;
040220;1600;4,77396;
040220;1700;4,48756;
040220;1800;3,96194;
040220;1900;3,42134;
040220;2000;2,76467;
040220;2100;2,68746;
040220;2200;2,41113;
040220;2300;2,35889;
040221;0000;1,7824;
040221;0100;1,73131;
040221;0200;1,71843;
040221;0300;1,30273;
040221;0400;0,77586;
040221;0500;1,32011;
040221;0600;1,50352;
040221;0700;1,56699;
040221;0800;1,69064;
040221;0900;2,21641;
040221;1000;2,5271;
040221;1100;3,17355;
040221;1200;3,7425;
040221;1300;4,11632;
040221;1400;4,34689;
040221;1500;4,33447;
040221;1600;4,25542;
040221;1700;4,01646;
040221;1800;4,25982;
040221;1900;3,52346;
040221;2000;2,92859;
040221;2100;2,654;
040221;2200;2,21544;
040221;2300;1,72632;
040222;0000;1,20141;
040222;0100;0,749888;
040222;0200;0,770061;
040222;0300;1,17002;
040222;0400;1,43476;
040222;0500;1,40091;
040222;0600;1,21875;
040222;0700;1,66799;
040222;0800;1,38397;
040222;0900;1,71862;
040222;1000;1,8173;
040222;1100;2,69394;
040222;1200;3,03257;
040222;1300;2,99635;
040222;1400;4,09457;
040222;1500;4,46257;
040222;1600;4,46798;
040222;1700;4,34035;
040222;1800;3,81913;
040222;1900;3,52317;
040222;2000;3,02362;
040222;2100;2,90482;
040222;2200;2,68152;
040222;2300;1,95548;
040223;0000;1,15233;
040223;0100;1,79196;
040223;0200;1,32842;
040223;0300;0,893888;
040223;0400;1,25664;
040223;0500;0,816463;
040223;0600;0,119189;
040223;0700;0,368234;
040223;0800;0,751549;
040223;0900;0,444717;
040223;1000;0,731009;
040223;1100;1,60263;
040223;1200;2,90697;
040223;1300;3,93649;
040223;1400;5,1834;
040223;1500;5,46621;
040223;1600;5,07976;
040223;1700;4,14458;
040223;1800;4,19769;
040223;1900;3,61245;
040223;2000;3,59557;
040223;2100;4,15961;
040223;2200;4,12339;
040223;2300;2,20543;
040224;0000;1,99125;
040224;0100;2,11743;
040224;0200;2,32126;
040224;0300;1,92755;
040224;0400;1,67987;
040224;0500;1,20286;
040224;0600;0,742027;
040224;0700;0,933823;
040224;0800;1,37121;
040224;0900;2,45475;
040224;1000;2,88529;
040224;1100;2,82956;
040224;1200;4,02435;
040224;1300;4,56622;
040224;1400;5,11097;
040224;1500;5,18071;
040224;1600;4,55189;
040224;1700;4,53123;
040224;1800;4,12678;
040224;1900;4,32401;
040224;2000;3,81055;
040224;2100;3,46339;
040224;2200;3,64109;
040224;2300;2,63529;
040225;0000;1,98595;
040225;0100;2,13145;
040225;0200;2,28027;
040225;0300;2,02674;
040225;0400;2,39942;
040225;0500;2,2585;
040225;0600;1,22956;
040225;0700;1,93641;
040225;0800;1,54937;
040225;0900;2,28394;
040225;1000;2,72089;
040225;1100;3,38718;
040225;1200;4,55128;
040225;1300;4,81075;
040225;1400;5,28172;
040225;1500;5,39375;
040225;1600;5,38223;
040225;1700;4,55383;
040225;1800;4,00031;
040225;1900;3,648;
040225;2000;3,33203;
040225;2100;2,83532;
040225;2200;2,23593;
040225;2300;1,83517;
040226;0000;1,51169;
040226;0100;1,70861;
040226;0200;1,00667;
040226;0300;0,493932;
040226;0400;0,529059;
040226;0500;0,363672;
040226;0600;0,448795;
040226;0700;0,58137;
040226;0800;0,768242;
040226;0900;1,66556;
040226;1000;1,82992;
040226;1100;2,72173;
040226;1200;3,35874;
040226;1300;3,57168;
040226;1400;3,41745;
040226;1500;4,02872;
040226;1600;4,1839;
040226;1700;4,51643;
040226;1800;3,7915;
040226;1900;2,83361;
040226;2000;3,15985;
040226;2100;2,92881;
040226;2200;2,93498;
040226;2300;2,44426;
040227;0000;2,01519;
040227;0100;1,59375;
040227;0200;1,66398;
040227;0300;2,22989;
040227;0400;2,03504;
040227;0500;1,65144;
040227;0600;1,0861;
040227;0700;1,67517;
040227;0800;0,894396;
040227;0900;1,40947;
040227;1000;0,935178;
040227;1100;1,0824;
040227;1200;1,47514;
040227;1300;2,00652;
040227;1400;2,47537;
040227;1500;3,60466;
040227;1600;3,40517;
040227;1700;4,18736;
040227;1800;3,89908;
040227;1900;3,63858;
040227;2000;3,80473;
040227;2100;3,32679;
040227;2200;3,51455;
040227;2300;2,78993;
040228;0000;1,83882;
040228;0100;1,2424;
040228;0200;0,323215;
040228;0300;0,696321;
040228;0400;1,2267;
040228;0500;0,776671;
040228;0600;0,264128;
040228;0700;0,735497;
040228;0800;1,23105;
040228;0900;1,17066;
040228;1000;0,694038;
040228;1100;1,28524;
040228;1200;2,09029;
040228;1300;2,97573;
040228;1400;3,38791;
040228;1500;4,00394;
040228;1600;4,33263;
040228;1700;4,99486;
040228;1800;3,78164;
040228;1900;2,44387;
040228;2000;2,39585;
040228;2100;2,23768;
040228;2200;2,15919;
040228;2300;1,36651;
040229;0000;1,45928;
040229;0100;1,44112;
040229;0200;1,47471;
040229;0300;1,08447;
040229;0400;1,02577;
040229;0500;0,329172;
040229;0600;0,119181;
040229;0700;0,587353;
040229;0800;0,882089;
040229;0900;1,21612;
040229;1000;1,29257;
040229;1100;2,69922;
040229;1200;2,86759;
040229;1300;3,07357;
040229;1400;3,58947;
040229;1500;4,11779;
040229;1600;4,89435;
040229;1700;5,13763;
040229;1800;4,03048;
040229;1900;3,60775;
040229;2000;3,87751;
040229;2100;3,75161;
040229;2200;2,62413;
040229;2300;1,46027;
040301;0000;1,47027;
040301;0100;1,66459;
040301;0200;1,4265;
040301;0300;1,79227;
040301;0400;2,22068;
040301;0500;1,70272;
040301;0600;1,44055;
040301;0700;1,59612;
040301;0800;1,11242;
040301;0900;1,4982;
040301;1000;0,658817;
040301;1100;0,7476;
040301;1200;1,49264;
040301;1300;2,72852;
040301;1400;3,42828;
040301;1500;4,29311;
040301;1600;5,10567;
040301;1700;4,56676;
040301;1800;3,64985;
040301;1900;3,9949;
040301;2000;2,88279;
040301;2100;1,64869;
040301;2200;0,896868;
040301;2300;1,07786;
040302;0000;0,20427;
040302;0100;0,76893;
040302;0200;0,4939;
040302;0300;0,29016;
040302;0400;0,252697;
040302;0500;;
040302;0600;0,432823;
040302;0700;0,719418;
040302;0800;0,350453;
040302;0900;1,47441;
040302;1000;1,41736;
040302;1100;2,04459;
040302;1200;3,22869;
040302;1300;3,96861;
040302;1400;4,23349;
040302;1500;3,93189;
040302;1600;3,76101;
040302;1700;3,77543;
040302;1800;3,16693;
040302;1900;2,11005;
040302;2000;1,84178;
040302;2100;1,51484;
040302;2200;1,56252;
040302;2300;2,04755;
040303;0000;0,856421;
040303;0100;0,321061;
040303;0200;0,42031;
040303;0300;0,345788;
040303;0400;0,413695;
040303;0500;0,773575;
040303;0600;0,294536;
040303;0700;0,265397;
040303;0800;0,807403;
040303;0900;0,760179;
040303;1000;0,984488;
040303;1100;1,04531;
040303;1200;1,46075;
040303;1300;3,39155;
040303;1400;4,10062;
040303;1500;4,15128;
040303;1600;4,29243;
040303;1700;4,62476;
040303;1800;4,07178;
040303;1900;3,10912;
040303;2000;3,62669;
040303;2100;3,04116;
040303;2200;2,5252;
040303;2300;1,37247;
040304;0000;0,708323;
040304;0100;0,717586;
040304;0200;1,35729;
040304;0300;0,523685;
040304;0400;0,385491;
040304;0500;0,0636108;
040304;0600;1,76906;
040304;0700;1,91989;
040304;0800;1,98664;
040304;0900;2,22171;
040304;1000;2,30283;
040304;1100;3,09761;
040304;1200;3,97644;
040304;1300;4,04719;
040304;1400;4,36777;
040304;1500;4,98466;
040304;1600;5,86761;
040304;1700;5,24454;
040304;1800;4,72643;
040304;1900;4,47488;
040304;2000;2,96733;
040304;2100;1,72492;
040304;2200;1,62546;
040304;2300;2,20721;
040305;0000;1,71971;
040305;0100;1,67381;
040305;0200;1,7061;
040305;0300;0,884727;
040305;0400;2,05841;
040305;0500;1,79535;
040305;0600;0,816336;
040305;0700;1,13381;
040305;0800;2,5484;
040305;0900;2,28312;
040305;1000;2,19636;
040305;1100;2,71147;
040305;1200;3,6129;
040305;1300;4,52121;
040305;1400;4,53007;
040305;1500;4,04166;
040305;1600;4,4922;
040305;1700;4,60229;
040305;1800;3,70433;
040305;1900;2,86688;
040305;2000;2,38378;
040305;2100;2,32294;
040305;2200;2,11786;
040305;2300;2,31038;
040306;0000;1,01537;
040306;0100;0,381039;
040306;0200;1,11001;
040306;0300;1,39615;
040306;0400;1,694;
040306;0500;0,654089;
040306;0600;0,250588;
040306;0700;1,04036;
040306;0800;0,773149;
040306;0900;0,704443;
040306;1000;1,1755;
040306;1100;2,78976;
040306;1200;3,79212;
040306;1300;3,56161;
040306;1400;3,83259;
040306;1500;3,82794;
040306;1600;3,70398;
040306;1700;3,54044;
040306;1800;3,53017;
040306;1900;2,51861;
040306;2000;2,06149;
040306;2100;3,037;
040306;2200;2,49279;
040306;2300;2,2098;
040307;0000;1,47367;
040307;0100;0,937747;
040307;0200;1,03281;
040307;0300;0,46122;
040307;0400;0,918407;
040307;0500;0,0773666;
040307;0600;0,168621;
040307;0700;0,0719879;
040307;0800;0,345894;
040307;0900;0,725778;
040307;1000;0,896328;
040307;1100;1,28153;
040307;1200;1,56515;
040307;1300;2,73225;
040307;1400;3,32869;
040307;1500;3,53545;
040307;1600;3,95017;
040307;1700;3,63456;
040307;1800;2,93043;
040307;1900;2,55476;
040307;2000;2,52924;
040307;2100;2,07555;
040307;2200;1,54211;
040307;2300;0,35441;
040308;0000;1,42725;
040308;0100;1,09883;
040308;0200;0,929707;
040308;0300;0,0661676;
040308;0400;0,208328;
040308;0500;0,410521;
040308;0600;0,300145;
040308;0700;0,749846;
040308;0800;0,551558;
040308;0900;0,791656;
040308;1000;0,957268;
040308;1100;1,76376;
040308;1200;2,38246;
040308;1300;3,68269;
040308;1400;4,24957;
040308;1500;4,53519;
040308;1600;4,93658;
040308;1700;4,77897;
040308;1800;4,06873;
040308;1900;3,63839;
040308;2000;3,60856;
040308;2100;2,96649;
040308;2200;2,702;
040308;2300;2,73996;
040309;0000;1,89674;
040309;0100;1,49583;
040309;0200;1,56785;
040309;0300;1,72969;
040309;0400;0,94356;
040309;0500;1,37438;
040309;0600;1,66473;
040309;0700;1,52113;
040309;0800;1,20662;
040309;0900;1,60739;
040309;1000;2,00536;
040309;1100;1,71968;
040309;1200;2,20148;
040309;1300;3,00777;
040309;1400;3,61454;
040309;1500;4,53355;
040309;1600;4,5266;
040309;1700;4,05182;
040309;1800;3,56592;
040309;1900;3,34351;
040309;2000;2,89155;
040309;2100;1,97394;
040309;2200;1,71796;
040309;2300;1,16216;
040310;0000;0,649175;
040310;0100;1,08747;
040310;0200;0,70153;
040310;0300;0,349997;
040310;0400;0,381586;
040310;0500;0,466512;
040310;0600;0,251449;
040310;0700;0,198597;
040310;0800;0,920443;
040310;0900;0,991817;
040310;1000;1,24062;
040310;1100;2,21134;
040310;1200;3,43794;
040310;1300;4,52966;
040310;1400;5,19398;
040310;1500;5,24335;
040310;1600;4,99441;
040310;1700;4,4828;
040310;1800;4,19144;
040310;1900;4,38464;
040310;2000;4,25602;
040310;2100;3,08521;
040310;2200;2,15898;
040310;2300;2,4189;
040311;0000;2,50806;
040311;0100;2,45308;
040311;0200;2,04;
040311;0300;2,20435;
040311;0400;2,0958;
040311;0500;1,42264;
040311;0600;1,05613;
040311;0700;0,337173;
040311;0800;0,650826;
040311;0900;0,282976;
040311;1000;0,370343;
040311;1100;1,35633;
040311;1200;1,68218;
040311;1300;3,38446;
040311;1400;3,55942;
040311;1500;3,60715;
040311;1600;3,03147;
040311;1700;2,82176;
040311;1800;2,76954;
040311;1900;2,37334;
040311;2000;2,58317;
040311;2100;2,81207;
040311;2200;1,88244;
040311;2300;1,49553;
040312;0000;0,56249;
040312;0100;0,606256;
040312;0200;0,876094;
040312;0300;0,293949;
040312;0400;0,10535;
040312;0500;0,105119;
040312;0600;;
040312;0700;;
040312;0800;0,722444;
040312;0900;0,842466;
040312;1000;1,90284;
040312;1100;3,08266;
040312;1200;3,85794;
040312;1300;4,42277;
040312;1400;4,8476;
040312;1500;4,94485;
040312;1600;4,45773;
040312;1700;4,27135;
040312;1800;3,88083;
040312;1900;3,82697;
040312;2000;2,89647;
040312;2100;2,47848;
040312;2200;2,21912;
040312;2300;1,59803;
040313;0000;1,6534;
040313;0100;2,47012;
040313;0200;2,55173;
040313;0300;1,07345;
040313;0400;0,482891;
040313;0500;0,266789;
040313;0600;0,455798;
040313;0700;0,478885;
040313;0800;0,54449;
040313;0900;1,44034;
040313;1000;2,08326;
040313;1100;2,94872;
040313;1200;4,05455;
040313;1300;4,80743;
040313;1400;5,45419;
